model,method,benchmark,qid,question_type,strict_label,public_label,correct_votes,wrong_votes,complete_repetitions,answer_source
qwen3_30b,lightmem,locomo,conv-50_qa136,single-hop,WRONG,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa137,single-hop,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa138,single-hop,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa139,single-hop,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa140,single-hop,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa141,single-hop,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa142,single-hop,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa143,single-hop,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa144,single-hop,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa145,single-hop,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa146,single-hop,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa147,single-hop,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa148,single-hop,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa149,single-hop,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa150,single-hop,WRONG,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa151,single-hop,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa152,single-hop,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa153,single-hop,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa154,single-hop,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa155,single-hop,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa156,single-hop,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa157,single-hop,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa158,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa159,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa160,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa161,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa162,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa163,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa164,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa165,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa166,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa167,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa168,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa169,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa170,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa171,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa172,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa173,adversarial,WRONG,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa174,adversarial,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa175,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa176,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa177,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa178,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa179,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa180,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa181,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa182,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa183,adversarial,WRONG,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa184,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa185,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa186,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa187,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa188,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa189,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa190,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa191,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa192,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa193,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa194,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa195,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa196,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa197,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa198,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa199,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa200,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa201,adversarial,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa202,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,locomo,conv-50_qa203,adversarial,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/locomo_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,001be529,single-session-user,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,00ca467f,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0100672e,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,01493427,knowledge-update,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,031748ae,knowledge-update,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,031748ae_abs,knowledge-update,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,06878be2,single-session-preference,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,06db6396,knowledge-update,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,06f04340,single-session-preference,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,07741c44,knowledge-update,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,07741c45,knowledge-update,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,078150f1,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,07b6f563,single-session-preference,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0862e8bf,single-session-user,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0862e8bf_abs,single-session-user,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,08e075c7,knowledge-update,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,08f4fc43,temporal-reasoning,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0977f2af,knowledge-update,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,099778bb,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,09ba9854,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,09ba9854_abs,multi-session,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,09d032c9,single-session-preference,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0a34ad58,single-session-preference,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0a995998,multi-session,WRONG,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0bb5a684,temporal-reasoning,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0bc8ad92,temporal-reasoning,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0bc8ad93,temporal-reasoning,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0db4c65d,temporal-reasoning,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0ddfec37,knowledge-update,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0ddfec37_abs,knowledge-update,WRONG,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0e4e4c46,knowledge-update,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0e5e2d1a,single-session-assistant,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0ea62687,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0edc2aef,single-session-preference,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,0f05491a,knowledge-update,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,10d9b85a,multi-session,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,10e09553,knowledge-update,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,118b2229,single-session-user,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1192316e,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,129d1232,multi-session,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1568498a,single-session-assistant,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,15745da0,single-session-user,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,15745da0_abs,single-session-user,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,157a136e,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,16c90bf4,single-session-assistant,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,184da446,knowledge-update,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,18bc8abd,knowledge-update,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,18dcd5a5,single-session-assistant,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1903aded,single-session-assistant,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,195a1a1b,single-session-preference,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,19b5f2b3,single-session-user,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,19b5f2b3_abs,single-session-user,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1a1907b4,single-session-preference,WRONG,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1a8a66a6,multi-session,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1b9b7252,single-session-assistant,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1c0ddc50,single-session-preference,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1c549ce4,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1cea1afa,knowledge-update,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1d4da289,single-session-assistant,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1d4e3b97,single-session-preference,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1da05512,single-session-preference,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1de5cff2,single-session-assistant,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1e043500,single-session-user,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1f2b8d4f,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,1faac195,single-session-user,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,2133c1b5,knowledge-update,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,2133c1b5_abs,knowledge-update,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,21436231,single-session-user,WRONG,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,21d02d0d,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,22d2cb42,knowledge-update,WRONG,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,2311e44b,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,2311e44b_abs,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,2318644b,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,25e5aa4f,single-session-user,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,2698e78f,knowledge-update,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,2698e78f_abs,knowledge-update,WRONG,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,26bdc477,knowledge-update,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,27016adc,multi-session,CORRECT,CORRECT,1,0,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
qwen3_30b,lightmem,longmemeval,2788b940,multi-session,WRONG,WRONG,0,1,True,MemForestSubmit/benchmark/longmemeval_per_question_30b.csv:answer_1
